sample,signal_a_time,signal_b_time,delay_ns
5902,18888.258435406424,18888.758435406424,0.5
5903,18891.701177678624,18892.201177678624,0.5
5904,18894.510719743077,18895.010719743077,0.5
5905,18897.812195985116,18898.312195985116,0.5
5906,18901.05488231019,18901.55488231019,0.5
5907,18903.71052626693,18904.21052626693,0.5
5908,18907.825018589992,18908.325018589992,0.5
5909,18910.51079397093,18911.01079397093,0.5
5910,18913.992536225407,18914.492536225407,0.5
5911,18917.074368943686,18917.574368943686,0.5
5912,18920.54355301419,18921.04355301419,0.5
5913,18923.57356045941,18924.07356045941,0.5
5914,18926.645684412622,18927.145684412622,0.5
5915,18929.714286280425,18930.214286280425,0.5
5916,18933.25287947121,18933.75287947121,0.5
5917,18935.918941102143,18936.418941102143,0.5
5918,18939.623127478993,18940.123127478993,0.5
5919,18942.47446047663,18942.97446047663,0.5
5920,18946.145046191337,18946.645046191337,0.5
5921,18949.127169399482,18949.627169399482,0.5
5922,18952.424054276522,18952.924054276522,0.5
5923,18955.51194731772,18956.01194731772,0.5
5924,18958.34539416793,18958.84539416793,0.5
5925,18961.724043786282,18962.224043786282,0.5
5926,18965.230987518487,18965.730987518487,0.5
5927,18968.33016084644,18968.83016084644,0.5
5928,18971.73334769603,18972.23334769603,0.5
5929,18974.77812465958,18975.27812465958,0.5
5930,18977.704449400837,18978.204449400837,0.5
5931,18980.938896983436,18981.438896983436,0.5
5932,18984.31901332109,18984.81901332109,0.5
5933,18987.035941061786,18987.535941061786,0.5
5934,18991.033758284113,18991.533758284113,0.5
5935,18993.98773928627,18994.48773928627,0.5
5936,18997.345116890407,18997.845116890407,0.5
5937,18999.98390921484,19000.48390921484,0.5
5938,19003.749263067075,19004.249263067075,0.5
5939,19007.14696984921,19007.64696984921,0.5
5940,19009.636814427933,19010.136814427933,0.5
5941,19013.255590489993,19013.755590489993,0.5
5942,19016.30185215195,19016.80185215195,0.5
5943,19019.19306342537,19019.69306342537,0.5
5944,19022.800847021394,19023.300847021394,0.5
5945,19026.069310899995,19026.569310899995,0.5
5946,19028.982684980496,19029.482684980496,0.5
5947,19032.536413627084,19033.036413627084,0.5
5948,19035.170197673677,19035.670197673677,0.5
5949,19038.404919157747,19038.904919157747,0.5
5950,19041.93150989816,19042.43150989816,0.5
5951,19045.10958750664,19045.60958750664,0.5
5952,19048.161515785363,19048.661515785363,0.5
5953,19051.667069402247,19052.167069402247,0.5
5954,19054.811649409898,19055.311649409898,0.5
5955,19058.077418393244,19058.577418393244,0.5
5956,19061.08148332399,19061.58148332399,0.5
5957,19064.42694669666,19064.92694669666,0.5
5958,19067.417620614462,19067.917620614462,0.5
5959,19071.11783444509,19071.61783444509,0.5
5960,19073.74488158505,19074.24488158505,0.5
5961,19077.52877025697,19078.02877025697,0.5
5962,19080.3150083925,19080.8150083925,0.5
5963,19083.23324865717,19083.73324865717,0.5
5964,19086.982286737184,19087.482286737184,0.5
5965,19089.93417117677,19090.43417117677,0.5
5966,19093.279535750768,19093.779535750768,0.5
5967,19096.554402146805,19097.054402146805,0.5
5968,19099.57754210593,19100.07754210593,0.5
5969,19102.59182285814,19103.09182285814,0.5
5970,19106.10573373464,19106.60573373464,0.5
5971,19109.111062192602,19109.611062192602,0.5
5972,19112.448402686834,19112.948402686834,0.5
5973,19115.080805040358,19115.580805040358,0.5
5974,19118.80126753052,19119.30126753052,0.5
5975,19121.784474054093,19122.284474054093,0.5
5976,19125.443173178563,19125.943173178563,0.5
5977,19128.437448752706,19128.937448752706,0.5
5978,19131.561122864303,19132.061122864303,0.5
5979,19134.810733345807,19135.310733345807,0.5
5980,19137.714103208564,19138.214103208564,0.5
5981,19141.438762749247,19141.938762749247,0.5
5982,19144.71270552683,19145.21270552683,0.5
5983,19147.593334177258,19148.093334177258,0.5
5984,19151.033152220865,19151.533152220865,0.5
5985,19153.80156189942,19154.30156189942,0.5
5986,19156.956288857913,19157.456288857913,0.5
5987,19160.32421655291,19160.82421655291,0.5
5988,19163.603339842837,19164.103339842837,0.5
5989,19166.637874330918,19167.137874330918,0.5
5990,19170.024545337244,19170.524545337244,0.5
5991,19173.178589627587,19173.678589627587,0.5
5992,19176.11797040812,19176.61797040812,0.5
5993,19179.62171039867,19180.12171039867,0.5
5994,19182.890977475687,19183.390977475687,0.5
5995,19185.952885722705,19186.452885722705,0.5
5996,19189.349441511844,19189.849441511844,0.5
5997,19192.075751164495,19192.575751164495,0.5
5998,19195.613142039623,19196.113142039623,0.5
5999,19198.48581584592,19198.98581584592,0.5
6000,19201.697375747557,19202.197375747557,0.5
6001,19204.994325884458,19205.494325884458,0.5
6002,19208.13242004649,19208.63242004649,0.5
6003,19211.41155295146,19211.91155295146,0.5
6004,19214.67864208507,19215.17864208507,0.5
6005,19218.08922307648,19218.58922307648,0.5
6006,19221.057880403478,19221.557880403478,0.5
6007,19224.005307101866,19224.505307101866,0.5
6008,19227.750765844525,19228.250765844525,0.5
6009,19230.555654280506,19231.055654280506,0.5
6010,19233.911648253812,19234.411648253812,0.5
6011,19237.21301967262,19237.71301967262,0.5
6012,19240.36395448692,19240.86395448692,0.5
6013,19243.743188344746,19244.243188344746,0.5
6014,19246.820473095922,19247.320473095922,0.5
6015,19249.752730583306,19250.252730583306,0.5
6016,19253.56102496605,19254.06102496605,0.5
6017,19256.36449925592,19256.86449925592,0.5
6018,19259.496484549934,19259.996484549934,0.5
6019,19262.91905771187,19263.41905771187,0.5
6020,19265.976482848448,19266.476482848448,0.5
6021,19269.206758329856,19269.706758329856,0.5
6022,19272.82566952299,19273.32566952299,0.5
6023,19275.47252846962,19275.97252846962,0.5
6024,19278.664320608474,19279.164320608474,0.5
6025,19281.95150852168,19282.45150852168,0.5
6026,19285.3428160384,19285.8428160384,0.5
6027,19288.027526077247,19288.527526077247,0.5
6028,19291.136041736994,19291.636041736994,0.5
6029,19294.612049893167,19295.112049893167,0.5
6030,19297.603008387483,19298.103008387483,0.5
6031,19301.045146741795,19301.545146741795,0.5
6032,19304.430932982526,19304.930932982526,0.5
6033,19307.352603302596,19307.852603302596,0.5
6034,19310.44570779195,19310.94570779195,0.5
6035,19313.945260571654,19314.445260571654,0.5
6036,19317.30422186824,19317.80422186824,0.5
6037,19319.993038515615,19320.493038515615,0.5
6038,19323.696399714983,19324.196399714983,0.5
6039,19326.89613450807,19327.39613450807,0.5
6040,19330.123810319757,19330.623810319757,0.5
6041,19333.377009374304,19333.877009374304,0.5
6042,19336.774036148265,19337.274036148265,0.5
6043,19339.462734985613,19339.962734985613,0.5
6044,19342.756187743355,19343.256187743355,0.5
6045,19345.851305772696,19346.351305772696,0.5
6046,19349.1353088603,19349.6353088603,0.5
6047,19352.64180819448,19353.14180819448,0.5
6048,19355.26655065857,19355.76655065857,0.5
6049,19358.563663652923,19359.063663652923,0.5
6050,19362.21162980666,19362.71162980666,0.5
6051,19365.340520952745,19365.840520952745,0.5
6052,19368.264207354005,19368.764207354005,0.5
6053,19371.708034115592,19372.208034115592,0.5
6054,19374.80571691587,19375.30571691587,0.5
6055,19378.237848701177,19378.737848701177,0.5
6056,19381.153015730146,19381.653015730146,0.5
6057,19384.543560266156,19385.043560266156,0.5
6058,19388.067156257483,19388.567156257483,0.5
6059,19390.8586937384,19391.3586937384,0.5
6060,19393.94925957255,19394.44925957255,0.5
6061,19397.28420336844,19397.78420336844,0.5
6062,19400.266977831758,19400.766977831758,0.5
6063,19404.017947576507,19404.517947576507,0.5
6064,19406.776688274946,19407.276688274946,0.5
6065,19409.886407435362,19410.386407435362,0.5
6066,19412.97417633041,19413.47417633041,0.5
6067,19416.561078201736,19417.061078201736,0.5
6068,19419.715391677983,19420.215391677983,0.5
6069,19422.642803353137,19423.142803353137,0.5
6070,19426.057884528447,19426.557884528447,0.5
6071,19428.841203097785,19429.341203097785,0.5
6072,19432.380228438444,19432.880228438444,0.5
6073,19435.63410562585,19436.13410562585,0.5
6074,19439.08534034935,19439.58534034935,0.5
6075,19441.790030658896,19442.290030658896,0.5
6076,19444.888843925684,19445.388843925684,0.5
6077,19448.16574889126,19448.66574889126,0.5
6078,19451.277840815386,19451.777840815386,0.5
6079,19455.012806019004,19455.512806019004,0.5
6080,19458.25552243846,19458.75552243846,0.5
6081,19461.21015792705,19461.71015792705,0.5
6082,19464.5906936326,19465.0906936326,0.5
6083,19467.57354635158,19468.07354635158,0.5
6084,19470.72805237793,19471.22805237793,0.5
6085,19473.88078721566,19474.38078721566,0.5
6086,19477.0856365732,19477.5856365732,0.5
6087,19480.038474492216,19480.538474492216,0.5
6088,19483.601205788204,19484.101205788204,0.5
6089,19486.74060808544,19487.24060808544,0.5
6090,19490.098067044306,19490.598067044306,0.5
6091,19493.16801963078,19493.66801963078,0.5
6092,19496.31709422318,19496.81709422318,0.5
6093,19499.375716389495,19499.875716389495,0.5
6094,19502.764705674865,19503.264705674865,0.5
6095,19506.098242505668,19506.598242505668,0.5
6096,19508.922247293292,19509.422247293292,0.5
6097,19512.368729874248,19512.868729874248,0.5
6098,19515.59816374582,19516.09816374582,0.5
6099,19518.608262230795,19519.108262230795,0.5
6100,19521.83462395854,19522.33462395854,0.5
6101,19525.198637421276,19525.698637421276,0.5
6102,19528.12615107987,19528.62615107987,0.5
6103,19531.623140058582,19532.123140058582,0.5
6104,19534.5744044728,19535.0744044728,0.5
6105,19538.166366118145,19538.666366118145,0.5
6106,19541.62168096062,19542.12168096062,0.5
6107,19544.182284083203,19544.682284083203,0.5
6108,19547.661597048023,19548.161597048023,0.5
6109,19550.609727126575,19551.109727126575,0.5
6110,19554.163586374314,19554.663586374314,0.5
6111,19556.902663889738,19557.402663889738,0.5
6112,19560.452152955244,19560.952152955244,0.5
6113,19563.381757842184,19563.881757842184,0.5
6114,19566.715278749747,19567.215278749747,0.5
6115,19569.75079064454,19570.25079064454,0.5
6116,19573.321785825752,19573.821785825752,0.5
6117,19576.19023969269,19576.69023969269,0.5
6118,19579.668348647447,19580.168348647447,0.5
6119,19582.68945622193,19583.18945622193,0.5
6120,19585.935701385224,19586.435701385224,0.5
6121,19589.18846707307,19589.68846707307,0.5
6122,19592.20687098926,19592.70687098926,0.5
6123,19595.601629378303,19596.101629378303,0.5
6124,19599.06594290047,19599.56594290047,0.5
6125,19601.804577062434,19602.304577062434,0.5
6126,19605.39487808026,19605.89487808026,0.5
6127,19608.660455610305,19609.160455610305,0.5
6128,19611.397925117806,19611.897925117806,0.5
6129,19614.470465226597,19614.970465226597,0.5
6130,19618.022188359653,19618.522188359653,0.5
6131,19621.052634707066,19621.552634707066,0.5
6132,19624.736156887455,19625.236156887455,0.5
6133,19627.56971778373,19628.06971778373,0.5
6134,19630.602636426025,19631.102636426025,0.5
6135,19633.73396443743,19634.23396443743,0.5
6136,19637.381697363457,19637.881697363457,0.5
6137,19640.249799608824,19640.749799608824,0.5
6138,19643.573122195536,19644.073122195536,0.5
6139,19646.95583701667,19647.45583701667,0.5
6140,19649.868144829263,19650.368144829263,0.5
6141,19653.156130765907,19653.656130765907,0.5
6142,19656.36232288169,19656.86232288169,0.5
6143,19659.702621497963,19660.202621497963,0.5
6144,19662.884425494765,19663.384425494765,0.5
6145,19665.922573913416,19666.422573913416,0.5
6146,19669.17964650397,19669.67964650397,0.5
6147,19672.292880921366,19672.792880921366,0.5
6148,19675.27203427429,19675.77203427429,0.5
6149,19678.81939695916,19679.31939695916,0.5
6150,19682.34663517185,19682.84663517185,0.5
6151,19684.991773023547,19685.491773023547,0.5
6152,19688.21423094177,19688.71423094177,0.5
6153,19691.395011361365,19691.895011361365,0.5
6154,19694.91439530344,19695.41439530344,0.5
6155,19698.059494070538,19698.559494070538,0.5
6156,19701.138409473217,19701.638409473217,0.5
6157,19704.186833231375,19704.686833231375,0.5
6158,19707.589232434035,19708.089232434035,0.5
6159,19710.458152682244,19710.958152682244,0.5
6160,19714.000082453087,19714.500082453087,0.5
6161,19717.346022048936,19717.846022048936,0.5
6162,19720.121797376392,19720.621797376392,0.5
6163,19723.265853580357,19723.765853580357,0.5
6164,19727.088564846064,19727.588564846064,0.5
6165,19729.85064537183,19730.35064537183,0.5
6166,19733.40050690092,19733.90050690092,0.5
6167,19736.342837830696,19736.842837830696,0.5
6168,19739.541566432352,19740.041566432352,0.5
6169,19742.861959967642,19743.361959967642,0.5
6170,19745.797797688396,19746.297797688396,0.5
6171,19749.20141692045,19749.70141692045,0.5
6172,19752.298939640787,19752.798939640787,0.5
6173,19755.311458867076,19755.811458867076,0.5
6174,19758.843374002703,19759.343374002703,0.5
6175,19761.923536058388,19762.423536058388,0.5
6176,19765.145112686077,19765.645112686077,0.5
6177,19768.134805495087,19768.634805495087,0.5
6178,19771.895437789324,19772.395437789324,0.5
6179,19774.95282058505,19775.45282058505,0.5
6180,19778.170628956614,19778.670628956614,0.5
6181,19781.117028871293,19781.617028871293,0.5
6182,19784.032601265884,19784.532601265884,0.5
6183,19787.969341352287,19788.469341352287,0.5
6184,19790.76685840619,19791.26685840619,0.5
6185,19793.82963798059,19794.32963798059,0.5
6186,19797.263078286695,19797.763078286695,0.5
6187,19800.6134621614,19801.1134621614,0.5
6188,19803.575747924588,19804.075747924588,0.5
6189,19807.036393101396,19807.536393101396,0.5
6190,19810.197598087514,19810.697598087514,0.5
6191,19812.966041894335,19813.466041894335,0.5
6192,19816.24688014268,19816.74688014268,0.5
6193,19819.773465628474,19820.273465628474,0.5
6194,19822.239755715058,19822.739755715058,0.5
6195,19825.95270712119,19826.45270712119,0.5
6196,19828.8967520515,19829.3967520515,0.5
6197,19832.287927563542,19832.787927563542,0.5
6198,19835.523794338027,19836.023794338027,0.5
6199,19838.712229512254,19839.212229512254,0.5
6200,19841.873746169418,19842.373746169418,0.5
6201,19844.965089721918,19845.465089721918,0.5
6202,19848.84322073721,19849.34322073721,0.5
6203,19851.95865091668,19852.45865091668,0.5
6204,19854.5530653838,19855.0530653838,0.5
6205,19858.302221930117,19858.802221930117,0.5
6206,19861.106225513762,19861.606225513762,0.5
6207,19864.41227613853,19864.91227613853,0.5
6208,19867.574103883886,19868.074103883886,0.5
6209,19870.65512897962,19871.15512897962,0.5
6210,19874.18416920859,19874.68416920859,0.5
6211,19877.21289607799,19877.71289607799,0.5
6212,19880.292728519235,19880.792728519235,0.5
6213,19883.32744094712,19883.82744094712,0.5
6214,19886.60995986514,19887.10995986514,0.5
6215,19889.660722876768,19890.160722876768,0.5
6216,19893.191763641575,19893.691763641575,0.5
6217,19896.150305845436,19896.650305845436,0.5
6218,19899.536846893392,19900.036846893392,0.5
6219,19903.064299398622,19903.564299398622,0.5
6220,19906.23045897449,19906.73045897449,0.5
6221,19909.184463713085,19909.684463713085,0.5
6222,19912.37382217868,19912.87382217868,0.5
6223,19915.967534065796,19916.467534065796,0.5
6224,19918.896030411986,19919.396030411986,0.5
6225,19921.926637927943,19922.426637927943,0.5
6226,19924.907315628498,19925.407315628498,0.5
6227,19928.47161392756,19928.97161392756,0.5
6228,19931.759024070445,19932.259024070445,0.5
6229,19934.66714904303,19935.16714904303,0.5
6230,19938.052039930964,19938.552039930964,0.5
6231,19941.121404752957,19941.621404752957,0.5
6232,19944.357632964104,19944.857632964104,0.5
6233,19947.097195064434,19947.597195064434,0.5
6234,19950.750723227204,19951.250723227204,0.5
6235,19954.189273400432,19954.689273400432,0.5
6236,19957.06943906084,19957.56943906084,0.5
6237,19960.406544877602,19960.906544877602,0.5
6238,19963.445169494622,19963.945169494622,0.5
6239,19966.868768003224,19967.368768003224,0.5
6240,19969.95369506046,19970.45369506046,0.5
6241,19973.009471423833,19973.509471423833,0.5
6242,19976.664150057506,19977.164150057506,0.5
6243,19979.783746198686,19980.283746198686,0.5
6244,19982.677298475195,19983.177298475195,0.5
6245,19986.09815752187,19986.59815752187,0.5
6246,19989.30640229255,19989.80640229255,0.5
6247,19992.52770017099,19993.02770017099,0.5
6248,19995.260708776794,19995.760708776794,0.5
6249,19999.001201296203,19999.501201296203,0.5
6250,20001.886260227417,20002.386260227417,0.5
6251,20005.128954465315,20005.628954465315,0.5
6252,20008.928416434457,20009.428416434457,0.5
6253,20011.661534792154,20012.161534792154,0.5
6254,20014.724215652925,20015.224215652925,0.5
6255,20017.560741305464,20018.060741305464,0.5
6256,20021.48007303881,20021.98007303881,0.5
6257,20024.13339830986,20024.63339830986,0.5
6258,20027.402072495326,20027.902072495326,0.5
6259,20030.73680984821,20031.23680984821,0.5
6260,20034.286682698374,20034.786682698374,0.5
6261,20037.35836836937,20037.85836836937,0.5
6262,20040.372472902072,20040.872472902072,0.5
6263,20043.66601884877,20044.16601884877,0.5
6264,20046.68460332947,20047.18460332947,0.5
6265,20050.03293123796,20050.53293123796,0.5
6266,20053.219987881006,20053.719987881006,0.5
6267,20056.59939454319,20057.09939454319,0.5
6268,20059.799396220547,20060.299396220547,0.5
6269,20062.905076104504,20063.405076104504,0.5
6270,20065.934131148555,20066.434131148555,0.5
6271,20069.355285150945,20069.855285150945,0.5
6272,20072.38884703083,20072.88884703083,0.5
6273,20075.39117788233,20075.89117788233,0.5
6274,20078.727223229696,20079.227223229696,0.5
6275,20082.02510621684,20082.52510621684,0.5
6276,20085.390564008816,20085.890564008816,0.5
6277,20088.372135249654,20088.872135249654,0.5
6278,20091.367321173842,20091.867321173842,0.5
6279,20094.820829284752,20095.320829284752,0.5
6280,20098.032492188107,20098.532492188107,0.5
6281,20101.24728853788,20101.74728853788,0.5
6282,20104.594415347296,20105.094415347296,0.5
6283,20107.814545724126,20108.314545724126,0.5
6284,20110.692238933632,20111.192238933632,0.5
6285,20113.888172448504,20114.388172448504,0.5
6286,20117.003681429924,20117.503681429924,0.5
6287,20120.551804338174,20121.051804338174,0.5
6288,20123.90212525779,20124.40212525779,0.5
6289,20126.749664882544,20127.249664882544,0.5
6290,20129.964715187183,20130.464715187183,0.5
6291,20133.50667784351,20134.00667784351,0.5
6292,20136.514752934778,20137.014752934778,0.5
6293,20139.7012085371,20140.2012085371,0.5
6294,20142.57609812695,20143.07609812695,0.5
6295,20146.150347074003,20146.650347074003,0.5
6296,20149.029094224046,20149.529094224046,0.5
6297,20152.188437486966,20152.688437486966,0.5
6298,20155.5462072408,20156.0462072408,0.5
6299,20158.698723043468,20159.198723043468,0.5
6300,20161.971881681286,20162.471881681286,0.5
6301,20164.928325325258,20165.428325325258,0.5
6302,20168.60860494546,20169.10860494546,0.5
6303,20171.842698975073,20172.342698975073,0.5
6304,20174.428013253346,20174.928013253346,0.5
6305,20178.21349334131,20178.71349334131,0.5
6306,20181.056016086215,20181.556016086215,0.5
6307,20184.58983695158,20185.08983695158,0.5
6308,20187.605072577655,20188.105072577655,0.5
6309,20190.824837021006,20191.324837021006,0.5
6310,20193.982382410308,20194.482382410308,0.5
6311,20197.462147813043,20197.962147813043,0.5
6312,20200.172124401695,20200.672124401695,0.5
6313,20203.74193010395,20204.24193010395,0.5
6314,20207.040948101185,20207.540948101185,0.5
6315,20210.16427011632,20210.66427011632,0.5
6316,20213.686261915078,20214.186261915078,0.5
6317,20216.31585281167,20216.81585281167,0.5
6318,20219.813423160736,20220.313423160736,0.5
6319,20222.801064101153,20223.301064101153,0.5
6320,20226.269283475496,20226.769283475496,0.5
6321,20229.221384493085,20229.721384493085,0.5
6322,20232.345667167858,20232.845667167858,0.5
6323,20235.88477679701,20236.38477679701,0.5
6324,20238.725570000435,20239.225570000435,0.5
6325,20241.741657268463,20242.241657268463,0.5
6326,20245.12115307561,20245.62115307561,0.5
6327,20248.548649073568,20249.048649073568,0.5
6328,20251.903570266568,20252.403570266568,0.5
6329,20254.847708423313,20255.347708423313,0.5
6330,20258.289441993704,20258.789441993704,0.5
6331,20260.954487627965,20261.454487627965,0.5
6332,20264.3377899513,20264.8377899513,0.5
6333,20267.569047652836,20268.069047652836,0.5
6334,20270.804170822776,20271.304170822776,0.5
6335,20274.044221617925,20274.544221617925,0.5
6336,20277.365904963757,20277.865904963757,0.5
6337,20280.339081436647,20280.839081436647,0.5
6338,20283.656168573674,20284.156168573674,0.5
6339,20286.81965829022,20287.31965829022,0.5
6340,20289.843824919513,20290.343824919513,0.5
6341,20293.206589594476,20293.706589594476,0.5
6342,20296.400911058317,20296.900911058317,0.5
6343,20299.5969468833,20300.0969468833,0.5
6344,20302.83663491962,20303.33663491962,0.5
6345,20306.04573776843,20306.54573776843,0.5
6346,20309.144464056488,20309.644464056488,0.5
6347,20312.685786071106,20313.185786071106,0.5
6348,20315.397667030476,20315.897667030476,0.5
6349,20318.687689166625,20319.187689166625,0.5
6350,20322.588195945165,20323.088195945165,0.5
6351,20325.024924981328,20325.524924981328,0.5
6352,20328.162092349387,20328.662092349387,0.5
6353,20331.780058665332,20332.280058665332,0.5
6354,20334.41805937758,20334.91805937758,0.5
6355,20337.986748598345,20338.486748598345,0.5
6356,20341.663288397358,20342.163288397358,0.5
6357,20344.125456259913,20344.625456259913,0.5
6358,20347.2383705792,20347.7383705792,0.5
6359,20350.53524726796,20351.03524726796,0.5
6360,20354.215075454023,20354.715075454023,0.5
6361,20357.460678916355,20357.960678916355,0.5
6362,20360.333525844966,20360.833525844966,0.5
6363,20363.773006117164,20364.273006117164,0.5
6364,20367.11473473387,20367.61473473387,0.5
6365,20370.394472983255,20370.894472983255,0.5
6366,20373.18805667614,20373.68805667614,0.5
6367,20375.977349420842,20376.477349420842,0.5
6368,20379.4737880119,20379.9737880119,0.5
6369,20382.752922989395,20383.252922989395,0.5
6370,20385.98681610107,20386.48681610107,0.5
6371,20389.201352012187,20389.701352012187,0.5
6372,20392.66302284398,20393.16302284398,0.5
6373,20395.894449641735,20396.394449641735,0.5
6374,20398.805549257613,20399.305549257613,0.5
6375,20402.259900995614,20402.759900995614,0.5
6376,20405.312056325733,20405.812056325733,0.5
6377,20408.45374527898,20408.95374527898,0.5
6378,20411.822472947835,20412.322472947835,0.5
6379,20414.85593455806,20415.35593455806,0.5
6380,20418.453366415837,20418.953366415837,0.5
6381,20420.95444197906,20421.45444197906,0.5
6382,20424.339410064607,20424.839410064607,0.5
6383,20427.617460497033,20428.117460497033,0.5
6384,20430.93097484652,20431.43097484652,0.5
6385,20434.296996437854,20434.796996437854,0.5
6386,20437.238844658987,20437.738844658987,0.5
6387,20440.159598474536,20440.659598474536,0.5
6388,20443.812867215733,20444.312867215733,0.5
6389,20446.99567622167,20447.49567622167,0.5
6390,20449.656632768572,20450.156632768572,0.5
6391,20453.244563705717,20453.744563705717,0.5
6392,20456.12761619832,20456.62761619832,0.5
6393,20459.513034376956,20460.013034376956,0.5
6394,20462.665722843067,20463.165722843067,0.5
6395,20466.20845760011,20466.70845760011,0.5
6396,20469.2702907273,20469.7702907273,0.5
6397,20472.190126524318,20472.690126524318,0.5
6398,20475.823577949064,20476.323577949064,0.5
6399,20478.56112362369,20479.06112362369,0.5
6400,20482.114227578575,20482.614227578575,0.5
6401,20485.085722718624,20485.585722718624,0.5
6402,20488.37570946798,20488.87570946798,0.5
6403,20491.750019066098,20492.250019066098,0.5
6404,20494.953774828304,20495.453774828304,0.5
6405,20498.31719879521,20498.81719879521,0.5
6406,20501.233674272564,20501.733674272564,0.5
6407,20504.511735217096,20505.011735217096,0.5
6408,20507.563217612023,20508.063217612023,0.5
6409,20510.887483085033,20511.387483085033,0.5
6410,20514.139302350115,20514.639302350115,0.5
6411,20517.232063203024,20517.732063203024,0.5
6412,20520.0912951077,20520.5912951077,0.5
6413,20523.718659415787,20524.218659415787,0.5
6414,20526.925597563997,20527.425597563997,0.5
6415,20529.91697060526,20530.41697060526,0.5
6416,20532.996447925318,20533.496447925318,0.5
6417,20536.748821194637,20537.248821194637,0.5
6418,20539.752254498715,20540.252254498715,0.5
6419,20542.808469222357,20543.308469222357,0.5
6420,20545.827198883915,20546.327198883915,0.5
6421,20549.090562526864,20549.590562526864,0.5
6422,20552.71576360391,20553.21576360391,0.5
6423,20555.683097944726,20556.183097944726,0.5
6424,20558.745768175155,20559.245768175155,0.5
6425,20562.158143466804,20562.658143466804,0.5
6426,20565.093646015073,20565.593646015073,0.5
6427,20568.757014290622,20569.257014290622,0.5
6428,20571.92772582355,20572.42772582355,0.5
6429,20574.764170934333,20575.264170934333,0.5
6430,20577.93207173117,20578.43207173117,0.5
6431,20580.734499172842,20581.234499172842,0.5
6432,20584.16212969027,20584.66212969027,0.5
6433,20587.390871921594,20587.890871921594,0.5
6434,20590.886123976787,20591.386123976787,0.5
6435,20593.994159199705,20594.494159199705,0.5
6436,20596.99065887511,20597.49065887511,0.5
6437,20600.403813196106,20600.903813196106,0.5
6438,20603.76143346613,20604.26143346613,0.5
6439,20606.966253938586,20607.466253938586,0.5
6440,20609.681072044437,20610.181072044437,0.5
6441,20613.235673436513,20613.735673436513,0.5
6442,20616.18497800922,20616.68497800922,0.5
6443,20619.842311936045,20620.342311936045,0.5
6444,20623.019115511892,20623.519115511892,0.5
6445,20625.88300081536,20626.38300081536,0.5
6446,20629.109717252148,20629.609717252148,0.5
6447,20632.37099291453,20632.87099291453,0.5
6448,20635.21300767769,20635.71300767769,0.5
6449,20638.931080023325,20639.431080023325,0.5
6450,20642.00963751137,20642.50963751137,0.5
6451,20645.458561469157,20645.958561469157,0.5
6452,20648.245164641055,20648.745164641055,0.5
6453,20651.541341927,20652.041341927,0.5
6454,20654.564181497044,20655.064181497044,0.5
6455,20657.86494846796,20658.36494846796,0.5
6456,20661.029730213446,20661.529730213446,0.5
6457,20664.665641380434,20665.165641380434,0.5
6458,20667.527114306915,20668.027114306915,0.5
6459,20670.891921845618,20671.391921845618,0.5
6460,20673.9912540599,20674.4912540599,0.5
6461,20677.013833719473,20677.513833719473,0.5
6462,20680.434386720044,20680.934386720044,0.5
6463,20683.788187503054,20684.288187503054,0.5
6464,20686.627134990176,20687.127134990176,0.5
6465,20690.230829458837,20690.730829458837,0.5
6466,20693.099382748398,20693.599382748398,0.5
6467,20696.37305017948,20696.87305017948,0.5
6468,20699.7761036213,20700.2761036213,0.5
6469,20702.73759979726,20703.23759979726,0.5
6470,20706.078122032573,20706.578122032573,0.5
6471,20709.20798892695,20709.70798892695,0.5
6472,20712.497120726053,20712.997120726053,0.5
6473,20715.19541933561,20715.69541933561,0.5
6474,20718.505950825675,20719.005950825675,0.5
6475,20722.19540062193,20722.69540062193,0.5
6476,20725.479963533853,20725.979963533853,0.5
6477,20728.290749944023,20728.790749944023,0.5
6478,20731.624361646296,20732.124361646296,0.5
6479,20734.932431199315,20735.432431199315,0.5
6480,20738.21245090107,20738.71245090107,0.5
6481,20740.868591958406,20741.368591958406,0.5
6482,20744.297239395346,20744.797239395346,0.5
6483,20747.608251600777,20748.108251600777,0.5
6484,20751.015715548197,20751.515715548197,0.5
6485,20754.575093637497,20755.075093637497,0.5
6486,20757.230126427396,20757.730126427396,0.5
6487,20760.19465211234,20760.69465211234,0.5
6488,20763.756821252202,20764.256821252202,0.5
6489,20767.140886826674,20767.640886826674,0.5
6490,20770.098610524965,20770.598610524965,0.5
6491,20773.095998023742,20773.595998023742,0.5
6492,20776.669246553072,20777.169246553072,0.5
6493,20779.81067692048,20780.31067692048,0.5
6494,20782.67307165994,20783.17307165994,0.5
6495,20786.154892984294,20786.654892984294,0.5
6496,20789.47838100632,20789.97838100632,0.5
6497,20792.715625933302,20793.215625933302,0.5
6498,20795.666278161734,20796.166278161734,0.5
6499,20798.808272099563,20799.308272099563,0.5
6500,20802.325662785217,20802.825662785217,0.5
6501,20805.03849595221,20805.53849595221,0.5
6502,20808.56856394299,20809.06856394299,0.5
6503,20811.40716279134,20811.90716279134,0.5
6504,20815.094563403265,20815.594563403265,0.5
6505,20818.030199077697,20818.530199077697,0.5
6506,20821.53584485995,20822.03584485995,0.5
6507,20824.580730796097,20825.080730796097,0.5
6508,20827.438124230815,20827.938124230815,0.5
